VER.,EQUIPMENT,ID_CLIENTE,ID_CAP,MAT.,CAPS/min,PESO (g),PORTATA (kg/h),ø ESTR.,mouldNo
CCM48SC,10317424,69bef78a3f,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10317425,9e83c10f81,a83ca76dfe,PE,2000.0,1.35,162.0,75,48
CCM48SC,10317427,1fc4122714,fe77511162,PE,1050.0,1.45,91.35,75,48
CCM48SC,10317428,35953cdc95,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SC,10326524,95f5c0ae95,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10326525,f6d545f925,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SC,10326526,f6d545f925,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10326527,f6d545f925,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SC,10326528,f6d545f925,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SC,10326529,f6d545f925,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SC,10326530,220e065237,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SC,10326531,fc0e7c8437,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10326532,a8afb8b4b3,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SC,10326533,cafb5cceea,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SC,10328155,9f057210ec,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10328156,45d23511c7,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10328157,c14de55d10,bd700bc080,PE,1200.0,1.24,89.28,75,48
CCM48SC,10328158,aa637c9e32,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10328159,5d12f3aeb0,ee1e6f8308,PE,1600.0,1.85,177.6,75,48
CCM48SC,10328160,a3fa7444b2,2667c41c58,PE,1600.0,1.4,134.4,75,48
CCM48SC,10328161,49002841dc,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10328162,f950134df6,65743b2305,PE,1440.0,2.0,172.8,75,48
CCM48SC,10328163,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SC,10328164,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SC,10328165,4d7aac4cd6,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10328166,5a7dbffd1b,521d973880,PE,1450.0,2.0,174.0,75,48
CCM48SD,10443179,1fc4122714,25c0d2b9b6,PE,900.0,2.1,113.4,35,48
CCM48SD,10345867,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345868,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345869,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345870,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345871,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10345872,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10345873,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345874,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345875,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10345876,1fc4122714,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10345877,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10345878,dd6ed727e0,932518549a,PE,1275.0,2.3,175.95,75,48
CCM48SD,10345879,795fae3a3c,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10354996,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10354997,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10354998,f89efc9f66,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10354999,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10355000,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10355001,5f99105c46,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10355002,5f99105c46,521d973880,PE,1300.0,2.05,159.89999999999998,75,48
CCM48SD,10355003,5f99105c46,521d973880,PE,1300.0,2.05,159.89999999999998,75,48
CCM48SD,10355004,a77764c54d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10355005,d69674c35d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10358703,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358704,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358705,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358706,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358707,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358708,5f99105c46,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358709,a11ccb2727,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SD,10358710,6317296021,bcba4c6cdf,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358711,6317296021,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10358712,b9c660dbda,09b0e85df3,PE,1600.0,1.65,158.4,75,48
CCM48SD,10358713,c9d5521647,fcf5fd2604,PE,1340.0,2.1,168.84,75,48
CCM48SD,10358714,b9c660dbda,fcf5fd2604,PE,1440.0,2.1,181.44,75,48
CCM48SD,10358715,add436e961,364a76b428,PE,2000.0,1.2,144.0,75,48
CCM48SD,10358716,853fac7577,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10358717,5430a1a196,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10358718,e19868c6bb,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SD,10366657,f5643677e4,6fb56a139c,PE,1350.0,2.05,166.04999999999998,75,48
CCM48SD,10366658,70c635ce69,b5d43b8f4c,PE,1350.0,2.25,182.25,35,48
CCM48SD,10366659,d89afdf8fb,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SD,10366660,d89afdf8fb,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SD,10366661,d89afdf8fb,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SD,10366662,d89afdf8fb,ca8065af19,PE,1600.0,1.65,158.4,75,48
CCM48SD,10366663,a5a8a5e82a,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10366664,c9d5521647,fcf5fd2604,PE,1340.0,2.1,168.84,75,48
CCM48SD,10366665,c9d5521647,fcf5fd2604,PE,1340.0,2.1,168.84,75,48
CCM48SD,10366666,a1741ac9a2,932518549a,PE,1275.0,2.3,175.95,75,48
CCM48SD,10366667,c9d5521647,8512b100af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10366668,c9d5521647,fcf5fd2604,PE,1340.0,2.1,168.84,75,48
CCM48SD,10371560,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SD,10371561,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SD,10380432,b779a88af4,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10380433,68c1052f9a,3eb66a432b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10381565,f49c6be24d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10381566,f190caf1be,2ae14adc4f,PE,750.0,2.95,132.75,75,48
CCM48SD,10376245,ba86447ae6,3eb66a432b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10376246,f16c22334f,94553a5bd9,PE,1600.0,1.85,177.6,75,48
CCM48SD,10376247,ab3eb91784,dc655be9c0,PE,1200.0,2.2,158.4,75,48
CCM48SD,10376248,86896694d2,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SD,10376249,35953cdc95,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10376250,a1741ac9a2,53c5358178,PE,1800.0,1.6,172.8,75,48
CCM48SD,10376251,ba31a273e7,932518549a,PE,1275.0,2.3,175.95,75,48
CCM48SD,10376252,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10377783,8f720e389f,ff19dfc148,PE,2000.0,1.3,156.0,75,48
CCM48SD,10377784,9b44c8c9b2,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SD,10377785,ba31a273e7,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SD,10377786,9a2631a3f8,932518549a,PE,1275.0,2.3,175.95,75,48
CCM48SD,10378428,a8afb8b4b3,2269288062,PE,1800.0,1.4,151.2,75,48
CCM48SD,10378429,a8afb8b4b3,2269288062,PE,1800.0,1.4,151.2,75,48
CCM48SD,10378430,38076eb617,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10376249,047aaa2fdc,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10378432,d97894c74f,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10378433,934d1870a5,68471ef059,PE,2000.0,1.0,120.0,75,48
CCM48SD,10378434,9f9c85e2a1,120bf2e933,PE,1350.0,2.1,170.1,75,48
CCM48SD,10378435,0130f6d046,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10378436,9ff3e6bbe1,ee1e6f8308,PE,1600.0,1.85,177.6,75,48
CCM48SD,10378437,23b893cc90,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SD,10378438,ae20678d76,71b3f6bc60,PE,1200.0,1.16,83.52,75,48
CCM48SD,10378439,0130f6d046,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10378440,9f9c85e2a1,8512b100af,PE,1600.0,1.65,158.4,75,48
CCM48SD,10378441,60a2f2ab05,eafda85c75,PE,1800.0,1.35,145.8,75,48
CCM48SD,10378442,d69674c35d,ee76ae112f,PP,750.0,2.9,130.5,75,48
CCM48SD,10378443,43e0db5f56,3dfc210fc1,PP,750.0,2.9,130.5,75,48
CCM48SD,10383172,84d7bc1cdc,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10383173,5d5d3e4cf9,d082e3e7fc,PP,900.0,2.55,137.7,75,48
CCM48SD,10383174,5c18083499,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10383175,949c77741c,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10383176,949c77741c,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10383177,6317296021,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10383178,a2f5d0fc51,b51f1babc9,PE,1200.0,1.5,108.0,75,48
CCM48SD,10383179,f3aecabb5c,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SD,10383180,d96b42bf8f,5173dda184,PE,1600.0,1.9,182.4,75,48
CCM48SD,10383181,524c675e5c,c19bf62e31,PE,2000.0,1.3,156.0,75,48
CCM48SD,10383182,3e2ef7cd16,baa8096012,PE,900.0,1.9,102.6,75,48
CCM48SD,10383183,3e2ef7cd16,baa8096012,PE,900.0,1.9,102.6,75,48
CCM48SD,10383184,ea3e7ea122,f2b370a5c8,PE,2000.0,1.29,150.93,75,48
CCM48SD,10383185,08f5697b42,950e14d456,PP,900.0,2.5,135.0,75,48
CCM48SD,10393105,d0477c88e2,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SD,10393106,28665a97be,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SD,10393107,ea7f1ca85d,ee7b8c09fe,PE,1350.0,2.0,162.0,75,48
CCM48SD,10393108,35953cdc95,35c63ed474,PE,1600.0,1.3,124.8,75,48
CCM48SD,10393109,e7366b6497,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10393110,2c32348709,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10393111,b039221cc2,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10393112,fc0e7c8437,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10393113,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10393114,f5643677e4,6fb56a139c,PE,1350.0,2.05,166.04999999999998,75,48
CCM48SD,10393115,9a1a5c89a3,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10393116,caad9fb794,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10393117,caad9fb794,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10393118,41dd9583e6,c2835d6de1,PE,1340.0,2.15,172.86,75,48
CCM48SD,10393119,6b352fed15,fc4ead8f89,PE,1600.0,1.65,158.4,75,48
CCM48SD,10393120,cebf633a76,15c99d47c7,PE,1200.0,2.5,180.0,75,48
CCM48SD,10397818,318306e084,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10397819,3ead67bd06,c146f10098,PE,2000.0,1.18,141.6,75,48
CCM48SD,10397820,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10397821,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10397822,8ff6269f83,6fa0075b0d,PE,2000.0,1.7,204.0,75,48
CCM48SD,10397823,90318e6990,edfa9e38b4,PE,1600.0,1.9,182.4,75,48
CCM48SD,10397824,4318e7f032,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10397825,38076eb617,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10397826,99e6048d61,4401c7c8f0,PE,2000.0,1.3,156.0,75,48
CCM48SD,10397827,99e6048d61,4401c7c8f0,PE,2000.0,1.3,156.0,75,48
CCM48SD,10397828,99e6048d61,4401c7c8f0,PE,2000.0,1.3,156.0,75,48
CCM48SD,10397829,fb702c2df0,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10397830,9f057210ec,ff19dfc148,PE,2000.0,1.3,156.0,75,48
CCM48SD,10397831,f49c6be24d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10397832,f49c6be24d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10397833,c97a11e2cb,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10410896,ba31a273e7,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10410897,ba31a273e7,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10410898,2922e5e02f,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10410899,023f3ef8b9,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10410900,e913a4ea17,76d612d21e,PE,1200.0,2.2,158.4,75,48
CCM48SD,10410902,bd0e3e48c5,f0eb751888,PE,1200.0,3.05,219.6,75,48
CCM48SD,10410903,6317296021,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10410904,a11ccb2727,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SD,10410905,518dc1c4bf,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10410906,1fc4122714,4f93d04e95,PE,1440.0,1.56,134.784,75,48
CCM48SD,10410907,f1df2a6790,7ee22526c1,PE,1340.0,2.5,201.0,75,48
CCM48SD,10410908,a8afb8b4b3,0e441ada95,PE,1800.0,1.6,172.8,75,48
CCM48SD,10410909,a8afb8b4b3,0e441ada95,PE,1800.0,1.6,172.8,75,48
CCM48SD,10410910,fc0e7c8437,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10410911,524c675e5c,8d4669a8f5,PP,750.0,2.9,130.5,75,48
CCM48SD,10414326,ae54592328,3375ff15f3,PE,2000.0,0.95,114.0,75,48
CCM48SD,10414327,bf744ce40b,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SD,10414328,095a0f79d8,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SD,10414329,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10414330,db4e68e574,d6d989b2f9,PE,760.0,2.6,118.56,75,48
CCM48SD,10414331,5b269119ca,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10414332,9dc09720cc,364a76b428,PE,2000.0,1.2,144.0,75,48
CCM48SD,10414333,2922e5e02f,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10414334,a048673ea0,c2835d6de1,PE,1380.0,2.15,178.02,75,48
CCM48SD,10414335,a048673ea0,49237baff4,PP,900.0,2.85,153.9,75,48
CCM48SD,10414336,b6ffc836e0,ff19dfc148,PE,2000.0,1.3,156.0,75,48
CCM48SD,10414337,6b352fed15,950e14d456,PP,1100.0,2.5,165.0,75,48
CCM48SD,10414338,bf744ce40b,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SD,10414339,46dcf078ed,254099b01e,PE,1600.0,2.0,192.0,75,48
CCM48SD,10414340,494610eef8,ee1e6f8308,PE,1600.0,1.85,177.6,75,48
CCM48SD,10414341,9f057210ec,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10436352,32ff7b6061,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10436353,3e7f5d08ca,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10436354,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10436355,6b352fed15,950e14d456,PP,1100.0,2.5,165.0,75,48
CCM48SD,10436356,8f720e389f,932518549a,PE,1400.0,2.3,193.2,75,48
CCM48SD,10436357,cafb5cceea,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10436358,7605224a2c,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10436359,41dd9583e6,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10436360,3429439b91,f2b370a5c8,PE,2000.0,1.29,154.8,75,48
CCM48SD,10436361,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10436362,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10436363,f091f02580,46b551b3e8,PE,1280.0,2.55,195.84,75,48
CCM48SD,10436364,10605bf1c4,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10436365,f091f02580,46b551b3e8,PE,1280.0,2.55,195.84,75,48
CCM48SD,10436366,33d01b4140,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10436367,10605bf1c4,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10443185,68dc841fe4,511fe7936d,PE,2000.0,1.25,150.0,75,48
CCM48SD,10443186,3209ab9920,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10443187,f49c6be24d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10443188,dfc3bc291b,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10443189,dfc3bc291b,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10443190,d42dbf393e,a374f9e440,PE,1350.0,2.13,172.53,35,48
CCM48SD,10443191,084a226d92,c406258213,PE,1350.0,1.9,153.9,75,48
CCM48SD,10443192,ba86447ae6,3eb66a432b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10443193,10605bf1c4,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10443194,f091f02580,46b551b3e8,PE,1280.0,2.55,195.84,75,48
CCM48SD,10443195,f091f02580,46b551b3e8,PE,1280.0,2.55,195.84,75,48
CCM48SD,10443196,f091f02580,46b551b3e8,PE,1280.0,2.55,195.84,75,48
CCM48SD,10443197,7b5c19712c,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10443198,c6045c5fbf,f2b370a5c8,PE,2000.0,1.29,154.8,75,48
CCM48SD,10443199,10605bf1c4,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SD,10450794,ba31a273e7,b70576fd8f,PE,1250.0,2.3,172.5,75,48
CCM48SD,10450795,3af9e1d859,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10450796,6a0b46a404,fb70bfc7b7,PE,1600.0,1.85,177.6,75,48
CCM48SD,10420797,18bc61ba9e,254099b01e,PE,1600.0,2.0,192.0,75,48
CCM48SD,10420798,bf744ce40b,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10420799,ae20678d76,2fc40f8608,PE,1600.0,1.85,177.6,75,48
CCM48SD,10420800,09350d64b8,de9903ace5,PE,2000.0,1.3,156.0,35,48
CCM48SD,10450801,294307cfd8,ff19dfc148,PE,2000.0,1.3,156.0,75,48
CCM48SD,10450802,cdadcb1c6a,616e96b45f,PE,1350.0,2.11,170.91,75,48
CCM48SD,10450803,61ad610898,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10450804,f655811e8b,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10450805,7ec00dc45a,a374f9e440,PE,1350.0,2.13,172.53,75,48
CCM48SD,10450806,1900e875e6,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10450807,3e7f5d08ca,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10450808,c9d5521647,fcf5fd2604,PE,1340.0,2.1,168.84,75,48
CCM48SD,10450809,d5f8782e7f,49237baff4,PP,900.0,2.85,153.9,75,48
CCM48SD,10463149,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10463150,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10463151,f3aecabb5c,0576685eb8,PE,1440.0,1.75,151.2,75,48
CCM48SD,10463152,53b99d1a19,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10463153,f5643677e4,6fb56a139c,PE,1350.0,2.05,166.04999999999998,75,48
CCM48SD,10463154,61ad610898,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10463155,c9d5521647,60c3dc961a,PE,1200.0,2.55,183.6,75,48
CCM48SD,10463156,ea645801ca,65743b2305,PE,1400.0,2.15,180.6,75,48
CCM48SD,10463158,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10463159,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10463160,080091a6b1,fd58a37697,PE,1800.0,1.17,126.36,75,48
CCM48SD,10463161,6c5f1c03bd,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10463162,e6aa3228ce,451ee11fd1,PE,1600.0,1.65,158.4,75,48
CCM48SD,10463163,373b9c40e2,845cdfb66c,PE,1440.0,0.95,82.08,75,48
CCM48SD,10473481,4eabf8b40e,3eb66a432b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10473482,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10473483,33d01b4140,f3384c908e,PE,1600.0,1.9,182.4,75,48
CCM48SD,10473484,068c8f096c,a83ca76dfe,PE,2000.0,1.35,162.0,75,48
CCM48SD,10473485,e63c0be1e5,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10473486,e913a4ea17,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10473487,e913a4ea17,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10473488,383dd7bf7f,ef0e2124cb,PE,900.0,1.45,78.3,75,48
CCM48SD,10473489,383dd7bf7f,ef0e2124cb,PE,900.0,1.45,78.3,75,48
CCM48SD,10473490,383dd7bf7f,ef0e2124cb,PE,900.0,1.45,78.3,75,48
CCM48SD,10473491,14fcdd84b8,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SD,10473492,1fc4122714,a6b6723846,PE,2000.0,1.5,180.0,35,48
CCM48SD,10473493,3adb9d1c03,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SD,10473494,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10473495,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10473496,4fab13eee4,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10487280,84d7bc1cdc,2530e7094b,PE,1350.0,2.0,162.0,75,48
CCM48SD,10487281,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SD,10487282,a2d8299ad5,9335c785bc,PE,2000.0,1.35,162.0,75,48
CCM48SD,10487283,fe79a4d1e4,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10487284,f3aecabb5c,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10487285,caad9fb794,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10487286,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10487287,ba31a273e7,932518549a,PE,1250.0,2.3,172.5,75,48
CCM48SD,10487288,de9039d754,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10487289,ea645801ca,2667c41c58,PE,1600.0,1.4,134.4,75,48
CCM48SD,10487290,ea7f1ca85d,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SD,10487291,886b33df41,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10487292,d7870a1c10,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10487293,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10487294,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10487295,f6d545f925,e57f75a301,PE,1800.0,1.75,189.0,35,48
CCM48SD,10509722,ea7f1ca85d,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SD,10509723,3e77bd1079,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10509724,3e77bd1079,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10509725,69bef78a3f,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SD,10509726,a8afb8b4b3,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
CCM48SD,10509727,3e77bd1079,daab3f30a1,PE,1200.0,2.2,158.4,75,48
CCM48SD,10509728,e84b0f2710,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10509729,e84b0f2710,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10509730,3e77bd1079,932518549a,PE,1300.0,2.3,179.39999999999998,75,48
CCM48SD,10509731,e913a4ea17,3501bdbcef,PE,1800.0,1.4,151.2,75,48
CCM48SD,10509732,5d01e9cf73,f2b370a5c8,PE,1900.0,1.29,154.8,75,48
CCM48SD,10509733,e913a4ea17,0576685eb8,PE,1440.0,1.75,151.2,75,48
CCM48SD,10509734,ecfae1ee90,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SD,10509735,4b488b0456,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SD,10509736,608b416bef,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SD,10509737,f16c22334f,4eb6ed485b,PE,1800.0,1.4,151.2,75,48
CCM48SD,10512617,a8afb8b4b3,4401c7c8f0,PE,2000.0,1.3,156.0,75,48
CCM48SD,10512618,1c6528be14,f2b370a5c8,PE,1900.0,1.29,147.06,75,48
